9.6,0.16666666666666666,7.0
9.65127466738099,4.0,6.33943994652196
9.768530339161648,4.0,6.398234052833414
9.766305751825135,4.0,6.333040705118626
9.562071870229722,4.0,6.285845087204608
9.571962966968156,4.0,6.130069002597697
9.468754614506548,4.0,6.189793367003194
9.632201999256921,4.0,6.120753278739574
9.649829911895141,4.0,6.277876385793722
9.64134380055982,4.0,6.187453436781187
9.655293776659933,4.0,6.132497753794869
9.67782079697715,4.0,6.123883314135852
9.585323287096706,4.0,6.077430616268652
9.569186211015188,4.0,6.074850974969654
9.614093632392056,4.0,6.057856694027085
9.418465179354397,4.0,6.014793213373733
9.523275662925473,4.0,5.780376442972355
9.6291980603925,4.0,5.920998436293303
9.688024511411554,4.0,5.788068400609567
9.551477895781533,4.0,5.741678460033433
9.585142095121446,4.0,5.8129169809726156
9.493205000130205,4.0,5.764835819127821
9.674121879440522,4.0,5.845312659425841
9.611119778680525,4.0,5.723732751645489
9.54535361731077,4.0,5.6766793678775
9.54958365305839,4.0,5.5762994920462
9.635973828553594,4.0,5.609965919417089
9.623987702327398,4.0,5.6262545857117825
9.77062045836231,4.0,5.4929779276828565
9.505209400163658,4.0,5.41530936304434
9.664695929341553,4.0,5.413227148416565
9.64598699435723,4.0,5.439620144509354
9.709635824408489,4.0,5.489996089374563
9.733832024620748,4.0,5.358453017370252
9.594843853058713,4.0,5.232474450848496
9.58549440938416,4.0,5.221952164223439
9.546080532312153,4.0,5.27628162658639
9.719774062623,4.0,5.143512602872496
9.668086092834328,4.0,5.089448393416949
9.595367254482689,4.0,5.016232976748564
9.61631952890501,4.0,5.028110842050429
9.411350533714762,4.0,4.817703747827186
9.868341529924383,4.0,4.904718669340766
9.706185486048264,4.0,4.70796356987235
9.672720887114044,4.0,4.749660710580656
9.465604210322228,4.0,4.646409053598658
9.539922582032794,4.0,4.502182065167309
9.59828484622788,4.0,4.451675205714019
9.552245744462988,4.0,4.547270459006813
9.53345333861185,4.0,4.5389715363603935
9.560507046989434,4.0,4.667868849178472
9.506289097097039,4.0,4.528589209517108
9.438992170289456,4.0,4.613925707993763
9.554907566935958,4.0,4.453924649418741
9.812785798976135,4.0,4.631115539018205
9.456213397003772,4.0,4.558316307414936
9.614840957716712,4.0,4.471678348781465
9.691462980009701,4.0,4.540342428370036
9.639352469975414,4.0,4.510990608406425
9.63456592957901,4.0,4.610883202812478
9.73005951082754,4.0,4.4979640667572305
9.49461616468192,4.0,4.64667156192994
9.505643381329072,4.0,4.574639333145589
9.598557026311179,4.0,4.360928318869218
9.508958184695205,4.0,4.447388416532149
9.66904750962384,4.0,4.241620287671167
9.560129840832872,4.0,4.377390208121553
9.59080245759682,4.0,4.252170823236783
9.714380724143703,4.0,4.229642837126813
9.664386490337776,4.0,4.11281272584102
9.503296655157797,4.0,4.041359416018348
9.515757417647176,4.0,3.917989621960527
9.557125446464694,4.0,3.886039556392105
9.547044266054591,4.0,3.745164920832641
9.591852448562497,4.0,3.8059388536370493
9.720795423284867,4.0,3.763978706684286
9.619080000112586,4.0,3.6057177441436847
9.510048241469299,4.0,3.6340513921814894
9.543094964038238,4.0,3.7469406237705956
9.417657792004167,4.0,3.647891886745038
9.593267280183788,4.0,3.7031080947820794
9.674992804691284,4.0,3.562456580338841
9.729076654951582,4.0,3.7660844654390853
9.657779405322042,4.0,3.578153523449762
9.61532444969525,4.0,3.6744741211714897
9.708719561754208,4.0,3.6459612737075746
9.454842572300242,4.0,3.559174456838478
9.4559617993474,4.0,3.667541774842933
9.407055601647041,4.0,3.672353983363001
9.480974716045292,4.0,3.5613387327394084
9.674150757196983,4.0,3.5868196197551936
9.523022017701505,4.0,3.7332438941547847
9.511973426936146,4.0,3.7888719746174164
9.639853440121593,4.0,3.7104445686759147
9.633127357285296,4.0,3.6299781011560213
9.534749916278999,4.0,3.6517655458783707
9.769985206433114,4.0,3.7754152388115902
9.552741343288783,4.0,3.6869582768610356
9.560173197070181,4.0,3.7092775918783825
9.589672702818518,4.0,3.695491073634389
9.631496604906742,4.0,3.631436427198567
9.396746785748663,4.0,3.7011190134090857
9.464211435136713,4.0,3.7375589076291975
9.579971422455698,4.0,3.671170097351049
9.711377841324715,4.0,3.6522793560986897
9.642400752819258,4.0,3.662991523029328
9.65341449609696,4.0,3.6296339525377177
9.643077684055541,4.0,3.5834275485213274
9.755969272687134,4.0,3.8082179765036077
9.631543584247781,4.0,3.773251371439197
9.480564311947695,4.0,3.718449049957091
9.639516277149058,4.0,3.8129814958676174
9.650135218053723,4.0,3.7638280958053993
9.551080643603276,4.0,3.761618184061372
9.432626512288351,4.0,3.644928648780082
9.432165415046821,4.0,3.590917631000569
9.657952281960851,4.0,3.616854872554881
9.697189335712958,4.0,3.7766136111884974
9.535448791890246,4.0,3.799656078144672
9.439888385304199,4.0,3.7804214926049813
9.522228402205274,4.0,3.8189627570535434
9.47488906066262,4.0,3.5925303187055766
9.773723702227477,4.0,3.805879188963867
9.551641050498793,4.0,3.6272526791594064
9.722378484942158,4.0,3.6595865300292085
9.675359238840077,4.0,3.7718472080925185
9.581668569606071,4.0,3.7516481056360758
9.486502536915866,4.0,3.5764783193786487
